525 1.4403e-04 1.6155e-04 7.3110e-07 5.9177e-02 -7.1243e-04 6.2343e-04 1.6635e-11 3.1875e-18 5.7000e-01
526 1.4418e-04 1.6390e-04 7.3216e-07 5.9013e-02 -6.7989e-04 6.2328e-04 1.6595e-11 3.1631e-18 5.7000e-01
527 1.4432e-04 1.6629e-04 7.3322e-07 5.8845e-02 -6.4747e-04 6.2325e-04 1.6557e-11 3.1412e-18 5.7000e-01
528 1.4447e-04 1.6872e-04 7.3428e-07 5.8673e-02 -6.1520e-04 6.2333e-04 1.6518e-11 3.1217e-18 5.7000e-01
529 1.4461e-04 1.7119e-04 7.3536e-07 5.8497e-02 -5.8309e-04 6.2353e-04 1.6480e-11 3.1047e-18 5.7000e-01
530 1.4476e-04 1.7370e-04 7.3643e-07 5.8316e-02 -5.5117e-04 6.2385e-04 1.6441e-11 3.0901e-18 5.7000e-01
531 1.4490e-04 1.7626e-04 7.3751e-07 5.8131e-02 -5.1944e-04 6.2428e-04 1.6404e-11 3.0778e-18 5.7000e-01
532 1.4505e-04 1.7885e-04 7.3859e-07 5.7942e-02 -4.8793e-04 6.2483e-04 1.6366e-11 3.0677e-18 5.7000e-01
533 1.4520e-04 1.8149e-04 7.3968e-07 5.7749e-02 -4.5665e-04 6.2549e-04 1.6329e-11 3.0597e-18 5.7000e-01
534 1.4535e-04 1.8417e-04 7.4077e-07 5.7552e-02 -4.2562e-04 6.2626e-04 1.6292e-11 3.0539e-18 5.7000e-01
535 1.4549e-04 1.8690e-04 7.4187e-07 5.7351e-02 -3.9486e-04 6.2715e-04 1.6255e-11 3.0501e-18 5.7000e-01
536 1.4564e-04 1.8967e-04 7.4297e-07 5.7145e-02 -3.6439e-04 6.2815e-04 1.6218e-11 3.0482e-18 5.7000e-01
537 1.4579e-04 1.9249e-04 7.4407e-07 5.6936e-02 -3.3422e-04 6.2927e-04 1.6182e-11 3.0482e-18 5.7000e-01
538 1.4594e-04 1.9535e-04 7.4517e-07 5.6723e-02 -3.0437e-04 6.3049e-04 1.6146e-11 3.0501e-18 5.7000e-01
539 1.4609e-04 1.9826e-04 7.4628e-07 5.6506e-02 -2.7486e-04 6.3183e-04 1.6110e-11 3.0537e-18 5.7000e-01
540 1.4624e-04 2.0123e-04 7.4740e-07 5.6285e-02 -2.4570e-04 6.3328e-04 1.6075e-11 3.0590e-18 5.7000e-01
541 1.4639e-04 2.0424e-04 7.4851e-07 5.6060e-02 -2.1691e-04 6.3484e-04 1.6039e-11 3.0659e-18 5.7000e-01
542 1.4654e-04 2.0730e-04 7.4963e-07 5.5831e-02 -1.8852e-04 6.3651e-04 1.6004e-11 3.0743e-18 5.7000e-01
543 1.4669e-04 2.1042e-04 7.5075e-07 5.5599e-02 -1.6053e-04 6.3828e-04 1.5969e-11 3.0842e-18 5.7000e-01
544 1.4684e-04 2.1359e-04 7.5187e-07 5.5363e-02 -1.3296e-04 6.4017e-04 1.5934e-11 3.0955e-18 5.7000e-01
545 1.4700e-04 2.1681e-04 7.5299e-07 5.5123e-02 -1.0583e-04 6.4216e-04 1.5899e-11 3.1082e-18 5.7000e-01
546 1.4715e-04 2.2008e-04 7.5412e-07 5.4880e-02 -7.9129e-05 6.4426e-04 1.5865e-11 3.1222e-18 5.7000e-01
547 1.4730e-04 2.2341e-04 7.5525e-07 5.4634e-02 -5.2872e-05 6.4646e-04 1.5831e-11 3.1374e-18 5.7000e-01
548 1.4745e-04 2.2680e-04 7.5638e-07 5.4384e-02 -2.7063e-05 6.4877e-04 1.5797e-11 3.1540e-18 5.7000e-01
549 1.4761e-04 2.3025e-04 7.5751e-07 5.4131e-02 -1.7091e-06 6.5117e-04 1.5763e-11 3.1718e-18 5.7000e-01
550 1.4776e-04 2.3375e-04 7.5864e-07 5.3875e-02 2.3185e-05 6.5367e-04 1.5729e-11 3.1908e-18 5.7000e-01
551 1.4792e-04 2.3732e-04 7.5978e-07 5.3615e-02 4.7613e-05 6.5626e-04 1.5696e-11 3.2110e-18 5.7000e-01
552 1.4807e-04 2.4094e-04 7.6091e-07 5.3353e-02 7.1568e-05 6.5895e-04 1.5662e-11 3.2323e-18 5.7000e-01
553 1.4823e-04 2.4463e-04 7.6205e-07 5.3088e-02 9.5045e-05 6.6173e-04 1.5629e-11 3.2547e-18 5.7000e-01
554 1.4838e-04 2.4838e-04 7.6319e-07 5.2820e-02 1.1804e-04 6.6460e-04 1.5596e-11 3.2782e-18 5.7000e-01
555 1.4854e-04 2.5220e-04 7.6433e-07 5.2550e-02 1.4054e-04 6.6756e-04 1.5563e-11 3.3027e-18 5.7000e-01
556 1.4870e-04 2.5608e-04 7.6546e-07 5.2277e-02 1.6255e-04 6.7060e-04 1.5530e-11 3.3283e-18 5.7000e-01
557 1.4885e-04 2.6003e-04 7.6660e-07 5.2001e-02 1.8405e-04 6.7372e-04 1.5497e-11 3.3548e-18 5.7000e-01
558 1.4901e-04 2.6404e-04 7.6774e-07 5.1724e-02 2.0505e-04 6.7693e-04 1.5465e-11 3.3823e-18 5.7000e-01
559 1.4917e-04 2.6813e-04 7.6888e-07 5.1444e-02 2.2553e-04 6.8022e-04 1.5433e-11 3.4106e-18 5.7000e-01
560 1.4933e-04 2.7228e-04 7.7002e-07 5.1161e-02 2.4549e-04 6.8358e-04 1.5400e-11 3.4399e-18 5.7000e-01
561 1.4949e-04 2.7651e-04 7.7116e-07 5.0877e-02 2.6493e-04 6.8702e-04 1.5368e-11 3.4699e-18 5.7000e-01
562 1.4965e-04 2.8081e-04 7.7230e-07 5.0591e-02 2.8383e-04 6.9053e-04 1.5336e-11 3.5008e-18 5.7000e-01
563 1.4981e-04 2.8519e-04 7.7344e-07 5.0303e-02 3.0219e-04 6.9412e-04 1.5304e-11 3.5324e-18 5.7000e-01
564 1.4997e-04 2.8964e-04 7.7458e-07 5.0013e-02 3.2001e-04 6.9777e-04 1.5273e-11 3.5648e-18 5.7000e-01
565 1.5013e-04 2.9417e-04 7.7571e-07 4.9721e-02 3.3728e-04 7.0150e-04 1.5241e-11 3.5979e-18 5.7000e-01
566 1.5029e-04 2.9878e-04 7.7685e-07 4.9428e-02 3.5400e-04 7.0529e-04 1.5210e-11 3.6316e-18 5.7000e-01
567 1.5045e-04 3.0347e-04 7.7798e-07 4.9133e-02 3.7015e-04 7.0914e-04 1.5178e-11 3.6659e-18 5.7000e-01
568 1.5061e-04 3.0824e-04 7.7912e-07 4.8837e-02 3.8574e-04 7.1306e-04 1.5147e-11 3.7009e-18 5.7000e-01
569 1.5077e-04 3.1310e-04 7.8025e-07 4.8539e-02 4.0075e-04 7.1703e-04 1.5116e-11 3.7363e-18 5.7000e-01
570 1.5094e-04 3.1804e-04 7.8138e-07 4.8241e-02 4.1518e-04 7.2106e-04 1.5084e-11 3.7723e-18 5.7000e-01
571 1.5110e-04 3.2307e-04 7.8251e-07 4.7941e-02 4.2902e-04 7.2515e-04 1.5053e-11 3.8088e-18 5.7000e-01
572 1.5126e-04 3.2818e-04 7.8363e-07 4.7640e-02 4.4227e-04 7.2930e-04 1.5023e-11 3.8456e-18 5.7000e-01
573 1.5143e-04 3.3339e-04 7.8476e-07 4.7338e-02 4.5492e-04 7.3349e-04 1.4992e-11 3.8829e-18 5.7000e-01
574 1.5159e-04 3.3868e-04 7.8588e-07 4.7036e-02 4.6697e-04 7.3774e-04 1.4961e-11 3.9206e-18 5.7000e-01
575 1.5176e-04 3.4408e-04 7.8700e-07 4.6733e-02 4.7841e-04 7.4203e-04 1.4930e-11 3.9585e-18 5.7000e-01
576 1.5192e-04 3.4956e-04 7.8812e-07 4.6429e-02 4.8924e-04 7.4637e-04 1.4900e-11 3.9968e-18 5.7000e-01
577 1.5209e-04 3.5515e-04 7.8923e-07 4.6124e-02 4.9944e-04 7.5076e-04 1.4869e-11 4.0352e-18 5.7000e-01
578 1.5226e-04 3.6083e-04 7.9034e-07 4.5819e-02 5.0901e-04 7.5518e-04 1.4838e-11 4.0739e-18 5.7000e-01
579 1.5242e-04 3.6661e-04 7.9145e-07 4.5514e-02 5.1795e-04 7.5965e-04 1.4808e-11 4.1127e-18 5.7000e-01
580 1.5259e-04 3.7250e-04 7.9256e-07 4.5209e-02 5.2625e-04 7.6416e-04 1.4778e-11 4.1517e-18 5.7000e-01
581 1.5276e-04 3.7849e-04 7.9366e-07 4.4903e-02 5.3391e-04 7.6870e-04 1.4747e-11 4.1907e-18 5.7000e-01
582 1.5293e-04 3.8459e-04 7.9476e-07 4.4597e-02 5.4091e-04 7.7328e-04 1.4717e-11 4.2298e-18 5.7000e-01
583 1.5309e-04 3.9080e-04 7.9585e-07 4.4292e-02 5.4725e-04 7.7789e-04 1.4687e-11 4.2689e-18 5.7000e-01
584 1.5326e-04 3.9712e-04 7.9695e-07 4.3986e-02 5.5295e-04 7.8253e-04 1.4657e-11 4.3080e-18 5.7000e-01
585 1.5343e-04 4.0355e-04 7.9804e-07 4.3681e-02 5.5799e-04 7.8720e-04 1.4627e-11 4.3470e-18 5.7000e-01
586 1.5360e-04 4.1010e-04 7.9912e-07 4.3376e-02 5.6240e-04 7.9189e-04 1.4597e-11 4.3861e-18 5.7000e-01
587 1.5377e-04 4.1677e-04 8.0020e-07 4.3071e-02 5.6617e-04 7.9661e-04 1.4567e-11 4.4251e-18 5.7000e-01
588 1.5394e-04 4.2355e-04 8.0128e-07 4.2766e-02 5.6931e-04 8.0135e-04 1.4537e-11 4.4642e-18 5.7000e-01
589 1.5412e-04 4.3046e-04 8.0235e-07 4.2463e-02 5.7183e-04 8.0612e-04 1.4507e-11 4.5032e-18 5.7000e-01
590 1.5429e-04 4.3749e-04 8.0342e-07 4.2159e-02 5.7372e-04 8.1090e-04 1.4477e-11 4.5423e-18 5.7000e-01
591 1.5446e-04 4.4465e-04 8.0449e-07 4.1857e-02 5.7501e-04 8.1569e-04 1.4447e-11 4.5813e-18 5.7000e-01
592 1.5463e-04 4.5194e-04 8.0555e-07 4.1555e-02 5.7569e-04 8.2050e-04 1.4418e-11 4.6203e-18 5.7000e-01
593 1.5481e-04 4.5936e-04 8.0661e-07 4.1253e-02 5.7576e-04 8.2532e-04 1.4388e-11 4.6593e-18 5.7000e-01
594 1.5498e-04 4.6692e-04 8.0766e-07 4.0953e-02 5.7524e-04 8.3015e-04 1.4358e-11 4.6982e-18 5.7000e-01
595 1.5515e-04 4.7461e-04 8.0871e-07 4.0654e-02 5.7413e-04 8.3499e-04 1.4329e-11 4.7372e-18 5.7000e-01
596 1.5533e-04 4.8245e-04 8.0976e-07 4.0355e-02 5.7244e-04 8.3984e-04 1.4299e-11 4.7761e-18 5.7000e-01
597 1.5550e-04 4.9042e-04 8.1080e-07 4.0058e-02 5.7017e-04 8.4469e-04 1.4270e-11 4.8150e-18 5.7000e-01
598 1.5568e-04 4.9855e-04 8.1183e-07 3.9762e-02 5.6732e-04 8.4954e-04 1.4240e-11 4.8539e-18 5.7000e-01
599 1.5586e-04 5.0682e-04 8.1286e-07 3.9467e-02 5.6391e-04 8.5438e-04 1.4211e-11 4.8928e-18 5.7000e-01
600 1.5603e-04 5.1524e-04 8.1388e-07 3.9174e-02 5.5993e-04 8.5923e-04 1.4181e-11 4.9316e-18 5.7000e-01
601 1.5621e-04 5.1589e-04 8.1490e-07 3.8881e-02 5.5540e-04 8.6407e-04 1.4152e-11 4.9704e-18 5.7000e-01
602 1.5639e-04 5.1651e-04 8.1592e-07 3.8591e-02 5.5031e-04 8.6890e-04 1.4123e-11 5.0092e-18 5.7000e-01
603 1.5656e-04 5.1713e-04 8.1693e-07 3.8301e-02 5.4469e-04 8.7373e-04 1.4093e-11 5.0480e-18 5.7000e-01
604 1.5674e-04 5.1775e-04 8.1793e-07 3.8014e-02 5.3852e-04 8.7854e-04 1.4064e-11 5.0867e-18 5.7000e-01
605 1.5692e-04 5.1837e-04 8.1893e-07 3.7728e-02 5.3182e-04 8.8334e-04 1.4035e-11 5.1254e-18 5.7000e-01
606 1.5710e-04 5.1899e-04 8.1993e-07 3.7444e-02 5.2459e-04 8.8813e-04 1.4005e-11 5.1641e-18 5.7000e-01
607 1.5728e-04 5.1962e-04 8.2091e-07 3.7162e-02 5.1683e-04 8.9290e-04 1.3976e-11 5.2027e-18 5.7000e-01
608 1.5746e-04 5.2024e-04 8.2190e-07 3.6881e-02 5.0857e-04 8.9764e-04 1.3947e-11 5.2413e-18 5.7000e-01
609 1.5764e-04 5.2087e-04 8.2288e-07 3.6603e-02 4.9978e-04 9.0237e-04 1.3918e-11 5.2799e-18 5.7000e-01
610 1.5782e-04 5.2150e-04 8.2385e-07 3.6326e-02 4.9050e-04 9.0707e-04 1.3889e-11 5.3184e-18 5.7000e-01
611 1.5801e-04 5.2214e-04 8.2482e-07 3.6052e-02 4.8071e-04 9.1175e-04 1.3859e-11 5.3569e-18 5.7000e-01
612 1.5819e-04 5.2277e-04 8.2578e-07 3.5780e-02 4.7043e-04 9.1640e-04 1.3830e-11 5.3953e-18 5.7000e-01
613 1.5837e-04 5.2341e-04 8.2673e-07 3.5511e-02 4.5966e-04 9.2102e-04 1.3801e-11 5.4337e-18 5.7000e-01
614 1.5855e-04 5.2404e-04 8.2768e-07 3.5243e-02 4.4841e-04 9.2561e-04 1.3772e-11 5.4721e-18 5.7000e-01
615 1.5874e-04 5.2468e-04 8.2863e-07 3.4978e-02 4.3668e-04 9.3016e-04 1.3743e-11 5.5104e-18 5.7000e-01
616 1.5892e-04 5.2532e-04 8.2957e-07 3.4716e-02 4.2448e-04 9.3468e-04 1.3714e-11 5.5486e-18 5.7000e-01
617 1.5911e-04 5.2597e-04 8.3050e-07 3.4456e-02 4.1181e-04 9.3916e-04 1.3685e-11 5.5868e-18 5.7000e-01
618 1.5929e-04 5.2661e-04 8.3143e-07 3.4199e-02 3.9868e-04 9.4360e-04 1.3656e-11 5.6250e-18 5.7000e-01
619 1.5948e-04 5.2726e-04 8.3235e-07 3.3945e-02 3.8510e-04 9.4800e-04 1.3627e-11 5.6631e-18 5.7000e-01
620 1.5966e-04 5.2790e-04 8.3327e-07 3.3693e-02 3.7107e-04 9.5235e-04 1.3598e-11 5.7012e-18 5.7000e-01
621 1.5985e-04 5.2855e-04 8.3418e-07 3.3444e-02 3.5659e-04 9.5665e-04 1.3569e-11 5.7392e-18 5.7000e-01
622 1.6004e-04 5.2920e-04 8.3509e-07 3.3199e-02 3.4168e-04 9.6091e-04 1.3540e-11 5.7771e-18 5.7000e-01
623 1.6022e-04 5.2986e-04 8.3599e-07 3.2956e-02 3.2634e-04 9.6512e-04 1.3512e-11 5.8150e-18 5.7000e-01
624 1.6041e-04 5.3051e-04 8.3688e-07 3.2716e-02 3.1059e-04 9.6928e-04 1.3483e-11 5.8528e-18 5.7000e-01
625 1.6060e-04 5.3117e-04 8.3777e-07 3.2479e-02 2.9443e-04 9.7338e-04 1.3454e-11 5.8905e-18 5.7000e-01
626 1.6079e-04 5.3183e-04 8.3865e-07 3.2246e-02 2.7788e-04 9.7743e-04 1.3425e-11 5.9281e-18 5.7000e-01
627 1.6098e-04 5.3249e-04 8.3953e-07 3.2015e-02 2.6095e-04 9.8143e-04 1.3396e-11 5.9656e-18 5.7000e-01
628 1.6117e-04 5.3315e-04 8.4040e-07 3.1787e-02 2.4364e-04 9.8538e-04 1.3368e-11 6.0029e-18 5.7000e-01
629 1.6136e-04 5.3381e-04 8.4127e-07 3.1563e-02 2.2598e-04 9.8927e-04 1.3339e-11 6.0401e-18 5.7000e-01
630 1.6155e-04 5.3448e-04 8.4213e-07 3.1341e-02 2.0797e-04 9.9310e-04 1.3310e-11 6.0772e-18 5.7000e-01
631 1.6174e-04 5.3514e-04 8.4298e-07 3.1123e-02 1.8962e-04 9.9687e-04 1.3282e-11 6.1140e-18 5.7000e-01
632 1.6194e-04 5.3581e-04 8.4383e-07 3.0908e-02 1.7094e-04 1.0006e-03 1.3253e-11 6.1507e-18 5.7000e-01
633 1.6213e-04 5.3648e-04 8.4467e-07 3.0696e-02 1.5195e-04 1.0042e-03 1.3224e-11 6.1872e-18 5.7000e-01
634 1.6232e-04 5.3716e-04 8.4551e-07 3.0487e-02 1.3266e-04 1.0078e-03 1.3196e-11 6.2235e-18 5.7000e-01
635 1.6252e-04 5.3783e-04 8.4634e-07 3.0281e-02 1.1308e-04 1.0114e-03 1.3167e-11 6.2595e-18 5.7000e-01
636 1.6271e-04 5.3851e-04 8.4716e-07 3.0078e-02 9.3214e-05 1.0148e-03 1.3139e-11 6.2953e-18 5.7000e-01
637 1.6290e-04 5.3919e-04 8.4798e-07 2.9879e-02 7.3080e-05 1.0183e-03 1.3110e-11 6.3309e-18 5.7000e-01
638 1.6310e-04 5.3987e-04 8.4880e-07 2.9683e-02 5.2687e-05 1.0216e-03 1.3082e-11 6.3661e-18 5.7000e-01
639 1.6330e-04 5.4055e-04 8.4961e-07 2.9490e-02 3.2048e-05 1.0249e-03 1.3053e-11 6.4011e-18 5.7000e-01
640 1.6349e-04 5.4123e-04 8.5041e-07 2.9300e-02 1.1172e-05 1.0281e-03 1.3025e-11 6.4358e-18 5.7000e-01
641 1.6369e-04 5.4192e-04 8.5121e-07 2.9113e-02 -9.9282e-06 1.0312e-03 1.2996e-11 6.4702e-18 5.7000e-01
642 1.6389e-04 5.4260e-04 8.5200e-07 2.8930e-02 -3.1242e-05 1.0343e-03 1.2968e-11 6.5043e-18 5.7000e-01
643 1.6408e-04 5.4329e-04 8.5279e-07 2.8750e-02 -5.2758e-05 1.0373e-03 1.2940e-11 6.5380e-18 5.7000e-01
644 1.6428e-04 5.4398e-04 8.5357e-07 2.8574e-02 -7.4465e-05 1.0402e-03 1.2911e-11 6.5714e-18 5.7000e-01
645 1.6448e-04 5.4467e-04 8.5435e-07 2.8401e-02 -9.6352e-05 1.0431e-03 1.2883e-11 6.6044e-18 5.7000e-01
646 1.6468e-04 5.4537e-04 8.5512e-07 2.8231e-02 -1.1841e-04 1.0459e-03 1.2855e-11 6.6371e-18 5.7000e-01
647 1.6488e-04 5.4607e-04 8.5589e-07 2.8064e-02 -1.4062e-04 1.0486e-03 1.2827e-11 6.6693e-18 5.7000e-01
648 1.6508e-04 5.4676e-04 8.5665e-07 2.7901e-02 -1.6298e-04 1.0512e-03 1.2799e-11 6.7011e-18 5.7000e-01
649 1.6528e-04 5.4746e-04 8.5741e-07 2.7741e-02 -1.8547e-04 1.0538e-03 1.2771e-11 6.7325e-18 5.7000e-01
650 1.6548e-04 5.4817e-04 8.5816e-07 2.7585e-02 -2.0809e-04 1.0563e-03 1.2742e-11 6.7635e-18 5.7000e-01
651 1.6569e-04 5.4887e-04 8.5890e-07 2.7432e-02 -2.3082e-04 1.0587e-03 1.2714e-11 6.7940e-18 5.7000e-01
652 1.6589e-04 5.4958e-04 8.5965e-07 2.7282e-02 -2.5365e-04 1.0610e-03 1.2686e-11 6.8240e-18 5.7000e-01
653 1.6609e-04 5.5028e-04 8.6038e-07 2.7136e-02 -2.7657e-04 1.0633e-03 1.2658e-11 6.8536e-18 5.7000e-01
654 1.6629e-04 5.5099e-04 8.6111e-07 2.6994e-02 -2.9957e-04 1.0655e-03 1.2631e-11 6.8826e-18 5.7000e-01
655 1.6650e-04 5.5170e-04 8.6184e-07 2.6855e-02 -3.2264e-04 1.0676e-03 1.2603e-11 6.9112e-18 5.7000e-01
656 1.6670e-04 5.5242e-04 8.6256e-07 2.6719e-02 -3.4576e-04 1.0696e-03 1.2575e-11 6.9392e-18 5.7000e-01
657 1.6691e-04 5.5313e-04 8.6328e-07 2.6587e-02 -3.6893e-04 1.0715e-03 1.2547e-11 6.9666e-18 5.7000e-01
658 1.6711e-04 5.5385e-04 8.6399e-07 2.6458e-02 -3.9214e-04 1.0733e-03 1.2519e-11 6.9935e-18 5.7000e-01
659 1.6732e-04 5.5457e-04 8.6470e-07 2.6333e-02 -4.1536e-04 1.0751e-03 1.2492e-11 7.0199e-18 5.7000e-01
660 1.6753e-04 5.5529e-04 8.6540e-07 2.6212e-02 -4.3860e-04 1.0768e-03 1.2464e-11 7.0456e-18 5.7000e-01
661 1.6773e-04 5.5601e-04 8.6610e-07 2.6094e-02 -4.6184e-04 1.0783e-03 1.2436e-11 7.0707e-18 5.7000e-01
662 1.6794e-04 5.5674e-04 8.6680e-07 2.5980e-02 -4.8507e-04 1.0798e-03 1.2409e-11 7.0953e-18 5.7000e-01
663 1.6815e-04 5.5746e-04 8.6749e-07 2.5869e-02 -5.0828e-04 1.0812e-03 1.2381e-11 7.1192e-18 5.7000e-01
664 1.6836e-04 5.5819e-04 8.6818e-07 2.5762e-02 -5.3146e-04 1.0826e-03 1.2354e-11 7.1425e-18 5.7000e-01
665 1.6857e-04 5.5892e-04 8.6886e-07 2.5658e-02 -5.5461e-04 1.0838e-03 1.2326e-11 7.1653e-18 5.7000e-01
666 1.6878e-04 5.5965e-04 8.6954e-07 2.5557e-02 -5.7771e-04 1.0849e-03 1.2299e-11 7.1874e-18 5.7000e-01
667 1.6899e-04 5.6039e-04 8.7021e-07 2.5460e-02 -6.0076e-04 1.0860e-03 1.2272e-11 7.2090e-18 5.7000e-01
668 1.6920e-04 5.6113e-04 8.7088e-07 2.5366e-02 -6.2374e-04 1.0870e-03 1.2244e-11 7.2300e-18 5.7000e-01
669 1.6941e-04 5.6186e-04 8.7155e-07 2.5276e-02 -6.4665e-04 1.0879e-03 1.2217e-11 7.2504e-18 5.7000e-01
670 1.6963e-04 5.6260e-04 8.7221e-07 2.5188e-02 -6.6947e-04 1.0887e-03 1.2190e-11 7.2703e-18 5.7000e-01
671 1.6984e-04 5.6335e-04 8.7287e-07 2.5104e-02 -6.9221e-04 1.0894e-03 1.2163e-11 7.2896e-18 5.7000e-01
672 1.7005e-04 5.6409e-04 8.7352e-07 2.5024e-02 -7.1484e-04 1.0901e-03 1.2136e-11 7.3083e-18 5.7000e-01
673 1.7027e-04 5.6484e-04 8.7417e-07 2.4946e-02 -7.3736e-04 1.0906e-03 1.2109e-11 7.3265e-18 5.7000e-01
674 1.7048e-04 5.6558e-04 8.7482e-07 2.4871e-02 -7.5977e-04 1.0911e-03 1.2082e-11 7.3442e-18 5.7000e-01
675 1.7069e-04 5.6633e-04 8.7547e-07 2.4800e-02 -7.8204e-04 1.0915e-03 1.2055e-11 7.3612e-18 5.7000e-01
676 1.7091e-04 5.6709e-04 8.7611e-07 2.4731e-02 -8.0418e-04 1.0918e-03 1.2028e-11 7.3778e-18 5.7000e-01
677 1.7113e-04 5.6784e-04 8.7675e-07 2.4666e-02 -8.2617e-04 1.0921e-03 1.2001e-11 7.3938e-18 5.7000e-01
678 1.7134e-04 5.6860e-04 8.7738e-07 2.4603e-02 -8.4800e-04 1.0922e-03 1.1975e-11 7.4093e-18 5.7000e-01
679 1.7156e-04 5.6935e-04 8.7801e-07 2.4543e-02 -8.6967e-04 1.0923e-03 1.1948e-11 7.4243e-18 5.7000e-01
680 1.7178e-04 5.7012e-04 8.7864e-07 2.4487e-02 -8.9117e-04 1.0923e-03 1.1922e-11 7.4387e-18 5.7000e-01
681 1.7200e-04 5.7088e-04 8.7927e-07 2.4433e-02 -9.1248e-04 1.0923e-03 1.1895e-11 7.4527e-18 5.7000e-01
682 1.7222e-04 5.7164e-04 8.7989e-07 2.4382e-02 -9.3360e-04 1.0921e-03 1.1869e-11 7.4661e-18 5.7000e-01
683 1.7244e-04 5.7241e-04 8.8051e-07 2.4333e-02 -9.5451e-04 1.0919e-03 1.1842e-11 7.4790e-18 5.7000e-01
684 1.7266e-04 5.7318e-04 8.8113e-07 2.4288e-02 -9.7522e-04 1.0916e-03 1.1816e-11 7.4914e-18 5.7000e-01
685 1.7288e-04 5.7395e-04 8.8174e-07 2.4245e-02 -9.9570e-04 1.0912e-03 1.1790e-11 7.5033e-18 5.7000e-01
686 1.7310e-04 5.7472e-04 8.8236e-07 2.4205e-02 -1.0160e-03 1.0907e-03 1.1764e-11 7.5148e-18 5.7000e-01
687 1.7332e-04 5.7549e-04 8.8297e-07 2.4167e-02 -1.0360e-03 1.0902e-03 1.1738e-11 7.5257e-18 5.7000e-01
688 1.7354e-04 5.7627e-04 8.8358e-07 2.4132e-02 -1.0557e-03 1.0896e-03 1.1712e-11 7.5362e-18 5.7000e-01
689 1.7376e-04 5.7705e-04 8.8418e-07 2.4100e-02 -1.0752e-03 1.0889e-03 1.1686e-11 7.5462e-18 5.7000e-01
690 1.7399e-04 5.7783e-04 8.8479e-07 2.4070e-02 -1.0945e-03 1.0882e-03 1.1660e-11 7.5558e-18 5.7000e-01
691 1.7421e-04 5.7861e-04 8.8539e-07 2.4042e-02 -1.1135e-03 1.0873e-03 1.1634e-11 7.5648e-18 5.7000e-01
692 1.7444e-04 5.7939e-04 8.8599e-07 2.4017e-02 -1.1321e-03 1.0864e-03 1.1608e-11 7.5735e-18 5.7000e-01
693 1.7466e-04 5.8018e-04 8.8659e-07 2.3995e-02 -1.1505e-03 1.0855e-03 1.1583e-11 7.5816e-18 5.7000e-01
694 1.7489e-04 5.8097e-04 8.8719e-07 2.3975e-02 -1.1686e-03 1.0844e-03 1.1557e-11 7.5894e-18 5.7000e-01
695 1.7512e-04 5.8176e-04 8.8778e-07 2.3957e-02 -1.1864e-03 1.0833e-03 1.1532e-11 7.5967e-18 5.7000e-01
696 1.7534e-04 5.8255e-04 8.8838e-07 2.3941e-02 -1.2038e-03 1.0821e-03 1.1506e-11 7.6035e-18 5.7000e-01
697 1.7557e-04 5.8335e-04 8.8897e-07 2.3928e-02 -1.2210e-03 1.0808e-03 1.1481e-11 7.6099e-18 5.7000e-01
698 1.7580e-04 5.8415e-04 8.8957e-07 2.3917e-02 -1.2377e-03 1.0795e-03 1.1456e-11 7.6159e-18 5.7000e-01
699 1.7603e-04 5.8495e-04 8.9016e-07 2.3908e-02 -1.2542e-03 1.0781e-03 1.1431e-11 7.6215e-18 5.7000e-01
700 1.7626e-04 5.8575e-04 8.9075e-07 2.3902e-02 -1.2702e-03 1.0767e-03 1.1406e-11 7.6267e-18 5.7000e-01
701 1.7649e-04 5.8655e-04 8.9134e-07 2.3897e-02 -1.2859e-03 1.0751e-03 1.1381e-11 7.6315e-18 5.7000e-01
702 1.7672e-04 5.8736e-04 8.9193e-07 2.3895e-02 -1.3013e-03 1.0735e-03 1.1356e-11 7.6358e-18 5.7000e-01
703 1.7695e-04 5.8816e-04 8.9252e-07 2.3894e-02 -1.3163e-03 1.0718e-03 1.1331e-11 7.6398e-18 5.7000e-01
704 1.7718e-04 5.8897e-04 8.9311e-07 2.3896e-02 -1.3309e-03 1.0701e-03 1.1306e-11 7.6434e-18 5.7000e-01
705 1.7741e-04 5.8978e-04 8.9370e-07 2.3899e-02 -1.3451e-03 1.0683e-03 1.1282e-11 7.6465e-18 5.7000e-01
706 1.7765e-04 5.9060e-04 8.9429e-07 2.3904e-02 -1.3590e-03 1.0665e-03 1.1257e-11 7.6492e-18 5.7000e-01
707 1.7788e-04 5.9142e-04 8.9487e-07 2.3911e-02 -1.3725e-03 1.0646e-03 1.1233e-11 7.6516e-18 5.7000e-01
708 1.7811e-04 5.9223e-04 8.9546e-07 2.3919e-02 -1.3856e-03 1.0626e-03 1.1209e-11 7.6535e-18 5.7000e-01
709 1.7835e-04 5.9305e-04 8.9605e-07 2.3930e-02 -1.3983e-03 1.0606e-03 1.1184e-11 7.6550e-18 5.7000e-01
710 1.7858e-04 5.9388e-04 8.9664e-07 2.3942e-02 -1.4107e-03 1.0585e-03 1.1160e-11 7.6561e-18 5.7000e-01
711 1.7882e-04 5.9470e-04 8.9723e-07 2.3955e-02 -1.4227e-03 1.0564e-03 1.1136e-11 7.6569e-18 5.7000e-01
