# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  460       2.720308328877e-10       1.933676839774e-12      -9.760869008820e-12       6.676917099679e-15       9.648814567212e-14       5.705793429692e-15       1.201928985978e-15 
  461       2.734611689719e-10       1.910294478618e-12      -9.797877330181e-12       6.700960966688e-15       9.576502989279e-14       5.570757892107e-15       1.187671993483e-15 
  462       2.748963096897e-10       1.886895588827e-12      -9.830163130957e-12       6.725101852631e-15       9.504843761608e-14       5.438673998784e-15       1.173402497071e-15 
  463       2.763349843122e-10       1.863495427314e-12      -9.857708709747e-12       6.749337830786e-15       9.433822023113e-14       5.309526914145e-15       1.159122580479e-15 
  464       2.777759000181e-10       1.840109489509e-12      -9.880496864289e-12       6.773666930557e-15       9.363422450218e-14       5.183300902959e-15       1.144834348493e-15 
  465       2.792177417747e-10       1.816753510581e-12      -9.898510895599e-12       6.798087137209e-15       9.293629253894e-14       5.059979324203e-15       1.130539927018e-15 
  466       2.806593108593e-10       1.793442424114e-12      -9.911742450097e-12       6.822596330036e-15       9.224428822784e-14       4.939544163435e-15       1.116241283387e-15 
  467       2.820999454211e-10       1.770187199949e-12      -9.920215306868e-12       6.847192095242e-15       9.155817749361e-14       4.821974626354e-15       1.101939680974e-15 
  468       2.835391128058e-10       1.746997910076e-12      -9.923962340679e-12       6.871871906709e-15       9.087795048347e-14       4.707248489265e-15       1.087636207702e-15 
  469       2.849762720592e-10       1.723884762879e-12      -9.923017759491e-12       6.896633186754e-15       9.020359531769e-14       4.595342550221e-15       1.073331954236e-15 
  470       2.864108738845e-10       1.700858103771e-12      -9.917417112908e-12       6.921473305833e-15       8.953509807456e-14       4.486232622627e-15       1.059028013954e-15 
  471       2.878423605997e-10       1.677928415833e-12      -9.907197300636e-12       6.946389582254e-15       8.887244277538e-14       4.379893528838e-15       1.044725482917e-15 
  472       2.892701660952e-10       1.655106320454e-12      -9.892396580929e-12       6.971379281876e-15       8.821561136940e-14       4.276299093770e-15       1.030425459837e-15 
  473       2.906937157908e-10       1.632402577961e-12      -9.873054579043e-12       6.996439617820e-15       8.756458371884e-14       4.175422138495e-15       1.016129046051e-15 
  474       2.921124265934e-10       1.609828088266e-12      -9.849212295691e-12       7.021567750172e-15       8.691933758386e-14       4.077234473852e-15       1.001837345492e-15 
  475       2.935257068542e-10       1.587393891495e-12      -9.820912115493e-12       7.046760785694e-15       8.627984860751e-14       3.981706894044e-15       9.875514646541e-16 
  476       2.949329563263e-10       1.565111168631e-12      -9.788197815427e-12       7.072015777524e-15       8.564609030076e-14       3.888809170243e-15       9.732725125676e-16 
  477       2.963335661218e-10       1.542991242149e-12      -9.751114573285e-12       7.097329724888e-15       8.501803402742e-14       3.798510044195e-15       9.590016007680e-16 
  478       2.977269186695e-10       1.521045576653e-12      -9.709708976123e-12       7.122699572802e-15       8.439564898917e-14       3.710777221821e-15       9.447398432663e-16 
  479       2.991123876720e-10       1.499285779515e-12      -9.664029028713e-12       7.148122211782e-15       8.377890221051e-14       3.625577366822e-15       9.304883565194e-16 
  480       3.004893380634e-10       1.477723601511e-12      -9.614124161998e-12       7.173594477546e-15       8.316775852373e-14       3.542876094280e-15       9.162482594005e-16 
  481       3.018571259663e-10       1.456370937460e-12      -9.560045241541e-12       7.199113150726e-15       8.256218055394e-14       3.462637964264e-15       9.020206731696e-16 
  482       3.032150986496e-10       1.435239826859e-12      -9.501844575979e-12       7.224674956567e-15       8.196212870399e-14       3.384826475428e-15       8.878067214441e-16 
  483       3.045625944856e-10       1.414342454522e-12      -9.439575925476e-12       7.250276564639e-15       8.136756113946e-14       3.309404058622e-15       8.736075301686e-16 
  484       3.058989429075e-10       1.393691151219e-12      -9.373294510174e-12       7.275914588543e-15       8.077843377368e-14       3.236332070489e-15       8.594242275859e-16 
  485       3.072234643669e-10       1.373298394310e-12      -9.303057018645e-12       7.301585585615e-15       8.019470025267e-14       3.165570787068e-15       8.452579442071e-16 
  486       3.085354702909e-10       1.353176808384e-12      -9.228921616346e-12       7.327286056630e-15       7.961631194011e-14       3.097079397402e-15       8.311098127819e-16 
  487       3.098342630396e-10       1.333339165897e-12      -9.150947954068e-12       7.353012445516e-15       7.904321790236e-14       3.030815997137e-15       8.169809682695e-16 
  488       3.111191358638e-10       1.313798387808e-12      -9.069197176393e-12       7.378761139052e-15       7.847536489342e-14       2.966737582128e-15       8.028725478084e-16 
  489       3.123893728620e-10       1.294567544220e-12      -8.983731930139e-12       7.404528466580e-15       7.791269733988e-14       2.904800042039e-15       7.887856906870e-16 
  490       3.136442489378e-10       1.275659855011e-12      -8.894616372819e-12       7.430310699709e-15       7.735515732593e-14       2.844958153947e-15       7.747215383142e-16 
  491       3.148830297576e-10       1.257088690477e-12      -8.801916181091e-12       7.456104052020e-15       7.680268457836e-14       2.787165575950e-15       7.606812341897e-16 
  492       3.161049717078e-10       1.238867571967e-12      -8.705698559211e-12       7.481904678775e-15       7.625521645148e-14       2.731374840761e-15       7.466659238742e-16 
  493       3.173093218520e-10       1.221010172521e-12      -8.606032247483e-12       7.507708676622e-15       7.571268791214e-14       2.677537349321e-15       7.326767549599e-16 
  494       3.184953178888e-10       1.203530317508e-12      -8.502987530715e-12       7.533512083300e-15       7.517503152470e-14       2.625603364394e-15       7.187148770413e-16 
  495       3.196621881089e-10       1.186441985262e-12      -8.396636246667e-12       7.559310877349e-15       7.464217743600e-14       2.575522004177e-15       7.047814416848e-16 
  496       3.208091513525e-10       1.169759307720e-12      -8.287051794507e-12       7.585100977811e-15       7.411405336037e-14       2.527241235896e-15       6.908776023998e-16 
  497       3.219354169667e-10       1.153496571059e-12      -8.174309143264e-12       7.610878243941e-15       7.359058456456e-14       2.480707869417e-15       6.770045146088e-16 
  498       3.230401847632e-10       1.137668216335e-12      -8.058484840275e-12       7.636638474911e-15       7.307169385275e-14       2.435867550843e-15       6.631633356179e-16 
  499       3.241226449751e-10       1.122288840119e-12      -7.939657019643e-12       7.662377409516e-15       7.255730155153e-14       2.392664756118e-15       6.493552245869e-16 
  500       3.251819782150e-10       1.107373195135e-12      -7.817905410687e-12       7.688090725882e-15       7.204732549486e-14       2.351042784636e-15       6.355813425003e-16 
  501       3.262173554316e-10       1.092936190896e-12      -7.693311346393e-12       7.713774041171e-15       7.154168100908e-14       2.310943752835e-15       6.218428521370e-16 
  502       3.272279378677e-10       1.078992894343e-12      -7.565957771871e-12       7.739422911287e-15       7.104028089784e-14       2.272308587807e-15       6.081409180412e-16 
  503       3.282128770175e-10       1.065558530484e-12      -7.435929252801e-12       7.765032830583e-15       7.054303542713e-14       2.235077020900e-15       5.944767064927e-16 
  504       3.291713145836e-10       1.052648483026e-12      -7.303311983890e-12       7.790599231567e-15       7.004985231023e-14       2.199187581319e-15       5.808513854771e-16 
  505       3.301025079892e-10       1.040276466994e-12      -7.168190909307e-12       7.816117815012e-15       6.956065160668e-14       2.164586747921e-15       5.672661036854e-16 
  506       3.310062109755e-10       1.028448987372e-12      -7.030640975591e-12       7.841585551344e-15       6.907541092178e-14       2.131256707558e-15       5.537219269069e-16 
  507       3.318823038850e-10       1.017170722074e-12      -6.890735643407e-12       7.866999707522e-15       6.859412147962e-14       2.099188383813e-15       5.402198997455e-16 
  508       3.327306691146e-10       1.006446335314e-12      -6.748549759853e-12       7.892357519110e-15       6.811677331889e-14       2.068372349046e-15       5.267610663853e-16 
  509       3.335511911324e-10       9.962804773796e-13      -6.604159565556e-12       7.917656190133e-15       6.764335528483e-14       2.038798822294e-15       5.133464705519e-16 
  510       3.343437564937e-10       9.866777844141e-13      -6.457642701764e-12       7.942892892941e-15       6.717385502126e-14       2.010457667176e-15       4.999771554719e-16 
  511       3.351082538575e-10       9.776428781955e-13      -6.309078217448e-12       7.968064768074e-15       6.670825896250e-14       1.983338389795e-15       4.866541638344e-16 
  512       3.358445740029e-10       9.691803659146e-13      -6.158546576393e-12       7.993168924115e-15       6.624655232539e-14       1.957430136644e-15       4.733785377510e-16 
  513       3.365526098455e-10       9.612948399542e-13      -6.006129664299e-12       8.018202437561e-15       6.578871910129e-14       1.932721692511e-15       4.601513187165e-16 
  514       3.372322564536e-10       9.539908776683e-13      -5.851910795871e-12       8.043162352675e-15       6.533474204802e-14       1.909201478379e-15       4.469735475695e-16 
  515       3.378834110644e-10       9.472730411605e-13      -5.695974721922e-12       8.068045681357e-15       6.488460268186e-14       1.886857549334e-15       4.338462644530e-16 
  516       3.385059731008e-10       9.411458770633e-13      -5.538407636463e-12       8.092849402997e-15       6.443828126955e-14       1.865677592467e-15       4.207705087748e-16 
  517       3.390998441876e-10       9.356139163173e-13      -5.379297183802e-12       8.117570464341e-15       6.399575682024e-14       1.845648924778e-15       4.077473191679e-16 
  518       3.396649281674e-10       9.306816739494e-13      -5.218732465642e-12       8.142205779354e-15       6.355700707751e-14       1.826758491080e-15       3.947777334517e-16 
  519       3.402011311176e-10       9.263536488526e-13      -5.056804048172e-12       8.166752229076e-15       6.312200851132e-14       1.808992861905e-15       3.818627885916e-16 
  520       3.407083613663e-10       9.226343235643e-13      -4.893603969169e-12       8.191206661487e-15       6.269073631000e-14       1.792338231404e-15       3.690035206605e-16 
  521       3.411865295090e-10       9.195281640455e-13      -4.729225745089e-12       8.215565891369e-15       6.226316437225e-14       1.776780415254e-15       3.562009647987e-16 
  522       3.416355484247e-10       9.170396194597e-13      -4.563764378165e-12       8.239826700165e-15       6.183926529910e-14       1.762304848562e-15       3.434561551747e-16 
  523       3.420553332921e-10       9.151731219521e-13      -4.397316363506e-12       8.263985835844e-15       6.141901038591e-14       1.748896583767e-15       3.307701249457e-16 
  524       3.424458016065e-10       9.139330864280e-13      -4.229979696187e-12       8.288040012756e-15       6.100236961436e-14       1.736540288546e-15       3.181439062182e-16 
  525       3.428068731956e-10       9.133239103321e-13      -4.061853878351e-12       8.311985911502e-15       6.058931164437e-14       1.725220243716e-15       3.055785300085e-16 
  526       3.431384702361e-10       9.133499734277e-13      -3.893039926301e-12       8.335820178789e-15       6.017980380619e-14       1.714920341139e-15       2.930750262032e-16 
  527       3.434405172701e-10       9.140156375750e-13      -3.723640377600e-12       8.359539427293e-15       5.977381209228e-14       1.705624081629e-15       2.806344235200e-16 
  528       3.437129412213e-10       9.153252465105e-13      -3.553759298162e-12       8.383140235522e-15       5.937130114936e-14       1.697314572848e-15       2.682577494680e-16 
  529       3.439556714115e-10       9.172831256258e-13      -3.383502289354e-12       8.406619147677e-15       5.897223427035e-14       1.689974527219e-15       2.559460303081e-16 
  530       3.441686395769e-10       9.198935817468e-13      -3.212976495086e-12       8.429972673511e-15       5.857657338639e-14       1.683586259823e-15       2.437002910140e-16 
  531       3.443517798842e-10       9.231609029121e-13      -3.042290608913e-12       8.453197288193e-15       5.818427905879e-14       1.678131686309e-15       2.315215552324e-16 
  532       3.445050289474e-10       9.270893581525e-13      -2.871554881126e-12       8.476289432170e-15       5.779531047102e-14       1.673592320793e-15       2.194108452439e-16 
  533       3.446283258439e-10       9.316831972695e-13      -2.700881125851e-12       8.499245511025e-15       5.740962542072e-14       1.669949273762e-15       2.073691819229e-16 
  534       3.447216121309e-10       9.369466506146e-13      -2.530382728146e-12       8.522061895343e-15       5.702718031165e-14       1.667183249983e-15       1.953975846990e-16 
  535       3.447848318615e-10       9.428839288682e-13      -2.360174651093e-12       8.544734920567e-15       5.664793014568e-14       1.665274546403e-15       1.834970715169e-16 
  536       3.448179316017e-10       9.494992228182e-13      -2.190373442899e-12       8.567260886864e-15       5.627182851477e-14       1.664203050052e-15       1.716686587972e-16 
  537       3.448208604459e-10       9.567967031392e-13      -2.021097243988e-12       8.589636058987e-15       5.589882759298e-14       1.663948235950e-15       1.599133613969e-16 
  538       3.447935700339e-10       9.647805201717e-13      -1.852465794100e-12       8.611856666131e-15       5.552887812842e-14       1.664489165011e-15       1.482321925699e-16 
  539       3.447360145672e-10       9.734548037006e-13      -1.684600439387e-12       8.633918901800e-15       5.516192943523e-14       1.665804481942e-15       1.366261639279e-16 
  540       3.446481508248e-10       9.828236627341e-13      -1.517624139504e-12       8.655818923664e-15       5.479792938561e-14       1.667872413153e-15       1.250962854004e-16 
  541       3.445299381804e-10       9.928911852834e-13      -1.351661474715e-12       8.677552853426e-15       5.443682440173e-14       1.670670764659e-15       1.136435651956e-16 
  542       3.443813386177e-10       1.003661438141e-12      -1.186838652978e-12       8.699116776676e-15       5.407855944778e-14       1.674176919983e-15       1.022690097609e-16 
  543       3.442023167480e-10       1.015138466658e-12      -1.023283517049e-12       8.720506742761e-15       5.372307802191e-14       1.678367838059e-15       9.097362374347e-17 
  544       3.439928971102e-10       1.027324827579e-12      -8.611138001714e-13       8.741719280298e-15       5.337033095686e-14       1.683223052320e-15       7.975826667225e-17 
  545       3.437533377269e-10       1.040217144817e-12      -7.004015333299e-13       8.762752959189e-15       5.302030309683e-14       1.688733760414e-15       6.862321886954e-17 
  546       3.434839612250e-10       1.053810434317e-12      -5.412076995668e-13       8.783606870133e-15       5.267298731865e-14       1.694893973583e-15       5.756860384586e-17 
  547       3.431850980111e-10       1.068099559434e-12      -3.835939015568e-13       8.804280112818e-15       5.232837578326e-14       1.701697536606e-15       4.659453043024e-17 
  548       3.428570863103e-10       1.083079230112e-12      -2.276223639468e-13       8.824771795995e-15       5.198645993129e-14       1.709138126923e-15       3.570109267278e-17 
  549       3.425002722064e-10       1.098744002078e-12      -7.335593569535e-14       8.845081037543e-15       5.164723047858e-14       1.717209253750e-15       2.488836974726e-17 
  550       3.421150096811e-10       1.115088276019e-12       7.914190758754e-14       8.865206964541e-15       5.131067741174e-14       1.725904257195e-15       1.415642585364e-17 
  551       3.417016606535e-10       1.132106296773e-12       2.298070613006e-13       8.885148713341e-15       5.097678998370e-14       1.735216307384e-15       3.505310120644e-18 
  552       3.412605950197e-10       1.149792152512e-12       3.785747895115e-13       8.904905429632e-15       5.064555670927e-14       1.745138403572e-15      -7.064943491673e-18 
  553       3.407921906926e-10       1.168139773926e-12       5.253797226174e-13       8.924476268518e-15       5.031696536065e-14       1.755663373269e-15      -1.755431628938e-17 
  554       3.402968336409e-10       1.187142933411e-12       6.701558550050e-13       8.943860394581e-15       4.999100296303e-14       1.766783871350e-15      -2.796280494212e-17 
  555       3.397749179292e-10       1.206795244253e-12       8.128365427108e-13       8.963056981956e-15       4.966765579008e-14       1.778492379184e-15      -3.829042158051e-17 
  556       3.392268457571e-10       1.227090159811e-12       9.533545010813e-13       8.982065214397e-15       4.934690935954e-14       1.790781203742e-15      -4.853719389364e-17 
  557       3.386530274991e-10       1.248020972706e-12       1.091641802434e-12       9.000884285352e-15       4.902874842876e-14       1.803642476726e-15      -5.870316522647e-17 
  558       3.380538817438e-10       1.269580814002e-12       1.227629873716e-12       9.019513398029e-15       4.871315699025e-14       1.817068153680e-15      -6.878839467729e-17 
  559       3.374298353337e-10       1.291762652397e-12       1.361249494166e-12       9.037951765468e-15       4.840011826719e-14       1.831050013110e-15      -7.879295719517e-17 
  560       3.367813234044e-10       1.314559293401e-12       1.492430792973e-12       9.056198610612e-15       4.808961470905e-14       1.845579655608e-15      -8.871694367736e-17 
  561       3.361087894247e-10       1.337963378528e-12       1.621103246940e-12       9.074253166375e-15       4.778162798707e-14       1.860648502962e-15      -9.856046106679e-17 
  562       3.354126852355e-10       1.361967384476e-12       1.747195678139e-12       9.092114675713e-15       4.747613898983e-14       1.876247797285e-15      -1.083236324495e-16 
  563       3.346934710899e-10       1.386563622315e-12       1.870636251575e-12       9.109782391696e-15       4.717312781882e-14       1.892368600123e-15      -1.180065971520e-16 
  564       3.339516156923e-10       1.411744236671e-12       1.991352472845e-12       9.127255577574e-15       4.687257378396e-14       1.909001791582e-15      -1.276095108387e-16 
  565       3.331875962382e-10       1.437501204912e-12       2.109271185798e-12       9.144533506851e-15       4.657445539916e-14       1.926138069442e-15      -1.371325456098e-16 
  566       3.324018984536e-10       1.463826336335e-12       2.224318570198e-12       9.161615463355e-15       4.627875037788e-14       1.943767948278e-15      -1.465758900979e-16 
  567       3.315950166346e-10       1.490711271345e-12       2.336420139380e-12       9.178500741306e-15       4.598543562864e-14       1.961881758578e-15      -1.559397495661e-16 
  568       3.307674536869e-10       1.518147480647e-12       2.445500737912e-12       9.195188645385e-15       4.569448725060e-14       1.980469645861e-15      -1.652243460053e-16 
  569       3.299197211655e-10       1.546126264428e-12       2.551484539257e-12       9.211678490811e-15       4.540588052910e-14       1.999521569797e-15      -1.744299182315e-16 
  570       3.290523393140e-10       1.574638751543e-12       2.654295043432e-12       9.227969603402e-15       4.511958993122e-14       2.019027303325e-15      -1.835567219833e-16 
  571       3.281658371041e-10       1.603675898699e-12       2.753855074666e-12       9.244061319652e-15       4.483558910130e-14       2.038976431770e-15      -1.926050300194e-16 
  572       3.272607522756e-10       1.633228489642e-12       2.850086779065e-12       9.259952986798e-15       4.455385085651e-14       2.059358351966e-15      -2.015751322160e-16 
  573       3.263376313753e-10       1.663287134339e-12       2.942911622268e-12       9.275643962891e-15       4.427434718237e-14       2.080162271371e-15      -2.104673356643e-16 
  574       3.253970297970e-10       1.693842268169e-12       3.032250387110e-12       9.291133616866e-15       4.399704922836e-14       2.101377207186e-15      -2.192819647679e-16 
  575       3.244395118210e-10       1.724884151103e-12       3.118023171279e-12       9.306421328613e-15       4.372192730338e-14       2.122991985475e-15      -2.280193613400e-16 
  576       3.234656506532e-10       1.756402866890e-12       3.200149384982e-12       9.321506489045e-15       4.344895087139e-14       2.144995240284e-15      -2.366798847014e-16 
  577       3.224760284652e-10       1.788388322244e-12       3.278547748598e-12       9.336388500170e-15       4.317808854688e-14       2.167375412758e-15      -2.452639117774e-16 
  578       3.214712364336e-10       1.820830246028e-12       3.353136290345e-12       9.351066775162e-15       4.290930809045e-14       2.190120750260e-15      -2.537718371955e-16 
  579       3.204518747794e-10       1.853718188439e-12       3.423832343935e-12       9.365540738427e-15       4.264257640438e-14       2.213219305491e-15      -2.622040733827e-16 
  580       3.194185528079e-10       1.887041520196e-12       3.490552546238e-12       9.379809825679e-15       4.237785952814e-14       2.236658935609e-15      -2.705610506633e-16 
  581       3.183718889477e-10       1.920789431719e-12       3.553212834941e-12       9.393873484006e-15       4.211512263396e-14       2.260427301345e-15      -2.788432173559e-16 
  582       3.173125107909e-10       1.954950932321e-12       3.611728446207e-12       9.407731171940e-15       4.185433002235e-14       2.284511866123e-15      -2.870510398710e-16 
  583       3.162410287003e-10       1.989514762565e-12       3.666027378778e-12       9.421382712240e-15       4.159545048523e-14       2.308901256646e-15      -2.951847650726e-16 
  584       3.151579558293e-10       2.024469130587e-12       3.716091160539e-12       9.434829359765e-15       4.133847355124e-14       2.333589383770e-15      -3.032437006438e-16 
  585       3.140637861822e-10       2.059801967580e-12       3.761915095747e-12       9.448072760416e-15       4.108339363745e-14       2.358571422835e-15      -3.112269169360e-16 
  586       3.129590208954e-10       2.095501013176e-12       3.803494893147e-12       9.461114601033e-15       4.083020471599e-14       2.383842461113e-15      -3.191334830917e-16 
  587       3.118441682678e-10       2.131553814598e-12       3.840826668388e-12       9.473956609589e-15       4.057890031149e-14       2.409397497408e-15      -3.269624670576e-16 
  588       3.107197437905e-10       2.167947725823e-12       3.873906946421e-12       9.486600555387e-15       4.032947349853e-14       2.435231441654e-15      -3.347129355989e-16 
  589       3.095862701775e-10       2.204669906725e-12       3.902732663910e-12       9.499048249252e-15       4.008191689906e-14       2.461339114513e-15      -3.423839543128e-16 
  590       3.084442773958e-10       2.241707322241e-12       3.927301171638e-12       9.511301543726e-15       3.983622267986e-14       2.487715246977e-15      -3.499745876418e-16 
  591       3.072943026953e-10       2.279046741518e-12       3.947610236911e-12       9.523362333263e-15       3.959238254997e-14       2.514354479961e-15      -3.574838988877e-16 
  592       3.061368906397e-10       2.316674737069e-12       3.963658045968e-12       9.535232554425e-15       3.935038775815e-14       2.541251363904e-15      -3.649109502250e-16 
  593       3.049725931359e-10       2.354577683932e-12       3.975443206387e-12       9.546914186071e-15       3.911022909026e-14       2.568400358370e-15      -3.722548027148e-16 
  594       3.038019694649e-10       2.392741758818e-12       3.982964749489e-12       9.558409249559e-15       3.887189686679e-14       2.595795831644e-15      -3.795145163184e-16 
  595       3.026255863118e-10       2.431152939269e-12       3.986222132746e-12       9.569719808934e-15       3.863538094020e-14       2.623432060330e-15      -3.866891499108e-16 
  596       3.014440177958e-10       2.469797002815e-12       3.985215242188e-12       9.580847971128e-15       3.840067069245e-14       2.651303228950e-15      -3.937777612944e-16 
  597       3.002578455005e-10       2.508659526123e-12       3.979944394811e-12       9.591795886147e-15       3.816775503239e-14       2.679403429545e-15      -4.007794072127e-16 
  598       2.990676585046e-10       2.547725884157e-12       3.970410340978e-12       9.602565747275e-15       3.793662239319e-14       2.707726661270e-15      -4.076931433641e-16 
  599       2.978740534115e-10       2.586981249327e-12       3.956614266833e-12       9.613159791261e-15       3.770726072982e-14       2.736266829995e-15      -4.145180244152e-16 
  600       2.966776343797e-10       2.626410590651e-12       3.938557796702e-12       9.623580298515e-15       3.747965751646e-14       2.765017747902e-15      -4.212531040148e-16 
  601       2.954790131533e-10       2.665998672903e-12       3.916242995501e-12       9.633829593306e-15       3.725379974396e-14       2.793973133085e-15      -4.278974348071e-16 
  602       2.942788090918e-10       2.705730055768e-12       3.889672371144e-12       9.643910043952e-15       3.702967391725e-14       2.823126609147e-15      -4.344500684461e-16 
  603       2.930776492005e-10       2.745589093003e-12       3.858848876949e-12       9.653824063018e-15       3.680726605280e-14       2.852471704800e-15      -4.409100556084e-16 
  604       2.918761681611e-10       2.785559931584e-12       3.823775914041e-12       9.663574107507e-15       3.658656167607e-14       2.882001853462e-15      -4.472764460074e-16 
  605       2.906750083612e-10       2.825626510864e-12       3.784457333765e-12       9.673162679058e-15       3.636754581893e-14       2.911710392858e-15      -4.535482884068e-16 
  606       2.894748199251e-10       2.865772561728e-12       3.740897440087e-12       9.682592324138e-15       3.615020301710e-14       2.941590564615e-15      -4.597246306343e-16 
  607       2.882762607436e-10       2.905981605748e-12       3.693100992004e-12       9.691865634236e-15       3.593451730761e-14       2.971635513864e-15      -4.658045195950e-16 
  608       2.870799965047e-10       2.946236954334e-12       3.641073205948e-12       9.700985246062e-15       3.572047222621e-14       3.001838288835e-15      -4.717870012856e-16 
  609       2.858867007233e-10       2.986521707893e-12       3.584819758193e-12       9.709953841735e-15       3.550805080483e-14       3.032191840461e-15      -4.776711208073e-16 
  610       2.846970547719e-10       3.026818754982e-12       3.524346787264e-12       9.718774148982e-15       3.529723556903e-14       3.062689021970e-15      -4.834559223800e-16 
  611       2.835117479105e-10       3.067110771460e-12       3.459660896342e-12       9.727448941331e-15       3.508800853540e-14       3.093322588488e-15      -4.891404493560e-16 
  612       2.823314773170e-10       3.107380219648e-12       3.390769155668e-12       9.735981038306e-15       3.488035120905e-14       3.124085196635e-15      -4.947237442333e-16 
  613       2.811569481170e-10       3.147609347479e-12       3.317679104954e-12       9.744373305620e-15       3.467424458099e-14       3.154969404128e-15      -5.002048486692e-16 
  614       2.799888734149e-10       3.187780187653e-12       3.240398755786e-12       9.752628655371e-15       3.446966912565e-14       3.185967669372e-15      -5.055828034946e-16 
  615       2.788279743231e-10       3.227874556795e-12       3.158936594033e-12       9.760750046238e-15       3.426660479822e-14       3.217072351065e-15      -5.108566487267e-16 
  616       2.776749799931e-10       3.267874054605e-12       3.073301582252e-12       9.768740483669e-15       3.406503103219e-14       3.248275707796e-15      -5.160254235836e-16 
  617       2.765306276450e-10       3.307760063016e-12       2.983503162095e-12       9.776603020083e-15       3.386492673671e-14       3.279569897639e-15      -5.210881664973e-16 
  618       2.753956625982e-10       3.347513745349e-12       2.889551256715e-12       9.784340755063e-15       3.366627029409e-14       3.310946977755e-15      -5.260439151276e-16 
  619       2.742708383016e-10       3.387116045464e-12       2.791456273174e-12       9.791956835544e-15       3.346903955717e-14       3.342398903992e-15      -5.308917063755e-16 
  620       2.731569163633e-10       3.426547686916e-12       2.689229104849e-12       9.799454456016e-15       3.327321184685e-14       3.373917530480e-15      -5.356305763975e-16 
  621       2.720546665817e-10       3.465789172114e-12       2.582881133836e-12       9.806836858715e-15       3.307876394945e-14       3.405494609231e-15      -5.402595606184e-16 
  622       2.709647880288e-10       3.504822254674e-12       2.472431275445e-12       9.814107278306e-15       3.288567548589e-14       3.437121745659e-15      -5.447780023021e-16 
  623       2.698876702124e-10       3.543634396102e-12       2.357927287999e-12       9.821268774132e-15       3.269393911094e-14       3.468790264806e-15      -5.491864861715e-16 
  624       2.688236263788e-10       3.582214411840e-12       2.239424966984e-12       9.828324394419e-15       3.250355054783e-14       3.500491341190e-15      -5.534859266859e-16 
  625       2.677729719589e-10       3.620551007129e-12       2.116981152725e-12       9.835277231612e-15       3.231450523666e-14       3.532216042183e-15      -5.576772615731e-16 
  626       2.667360245732e-10       3.658632776613e-12       1.990653734974e-12       9.842130422547e-15       3.212679833286e-14       3.563955327597e-15      -5.617614519386e-16 
  627       2.657131040380e-10       3.696448203956e-12       1.860501657499e-12       9.848887148632e-15       3.194042470571e-14       3.595700049271e-15      -5.657394823748e-16 
  628       2.647045323713e-10       3.733985661449e-12       1.726584922674e-12       9.855550636023e-15       3.175537893682e-14       3.627440950653e-15      -5.696123610703e-16 
  629       2.637106337981e-10       3.771233409619e-12       1.588964596059e-12       9.862124155800e-15       3.157165531857e-14       3.659168666387e-15      -5.733811199190e-16 
  630       2.627317347565e-10       3.808179596846e-12       1.447702810992e-12       9.868611024146e-15       3.138924785265e-14       3.690873721896e-15      -5.770468146293e-16 
  631       2.617681639036e-10       3.844812258968e-12       1.302862773178e-12       9.875014602523e-15       3.120815024852e-14       3.722546532970e-15      -5.806105248333e-16 
  632       2.608202521209e-10       3.881119318896e-12       1.154508765271e-12       9.881338297852e-15       3.102835592188e-14       3.754177405345e-15      -5.840733541963e-16 
  633       2.598883325203e-10       3.917088586220e-12       1.002706151466e-12       9.887585562684e-15       3.084985799317e-14       3.785756534296e-15      -5.874364305253e-16 
  634       2.589727404500e-10       3.952707756825e-12       8.475213820843e-13       9.893759895387e-15       3.067264928605e-14       3.817274004215e-15      -5.907009058790e-16 
  635       2.580738134998e-10       3.987964412499e-12       6.890219981593e-13       9.899864840313e-15       3.049672232589e-14       3.848719788200e-15      -5.938679566766e-16 
  636       2.571918915076e-10       4.022846020544e-12       5.272766360271e-13       9.905903987983e-15       3.032206933824e-14       3.880083747637e-15      -5.969387838068e-16 
  637       2.563273165643e-10       4.057339933387e-12       3.623550319114e-13       9.911880975260e-15       3.014868224734e-14       3.911355631786e-15      -5.999146127375e-16 
  638       2.554804330203e-10       4.091433388190e-12       1.943280265117e-13       9.917799485528e-15       2.997655267456e-14       3.942525077368e-15      -6.027966936247e-16 
  639       2.546515874911e-10       4.125113506464e-12       2.326756959001e-14       9.923663248868e-15       2.980567193692e-14       3.973581608148e-15      -6.055863014217e-16 
  640       2.538411288628e-10       4.158367293676e-12      -1.507532754413e-13       9.929476042237e-15       2.963603104558e-14       4.004514634518e-15      -6.082847359884e-16 
  641       2.530494082982e-10       4.191181638862e-12      -3.276603269325e-13       9.935241689646e-15       2.946762070428e-14       4.035313453086e-15      -6.108933222005e-16 
