# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 10500, i.e. number of multipoles equal to 10499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  148       5.738491779369e-10       1.463571567390e-13      -6.119194056872e-12       0.000000000000e+00       3.443481452249e-12       6.357180737233e-13      -4.049873179342e-15 
  149       5.782627358405e-10       1.458076195960e-13      -6.130117743229e-12       0.000000000000e+00       3.377730286448e-12       6.264026051470e-13      -3.985655040623e-15 
  150       5.826536724044e-10       1.451980044513e-13      -6.137918673757e-12       0.000000000000e+00       3.313619653934e-12       6.172658201007e-13      -3.921366606819e-15 
  151       5.870207740982e-10       1.445294215034e-13      -6.142553408378e-12       0.000000000000e+00       3.251126179842e-12       6.083053883402e-13      -3.857026972358e-15 
  152       5.913627867321e-10       1.438030844634e-13      -6.143980009465e-12       0.000000000000e+00       3.190219945796e-12       5.995181544476e-13      -3.792653555299e-15 
  153       5.956784146570e-10       1.430203123050e-13      -6.142158081810e-12       0.000000000000e+00       3.130864344443e-12       5.909001190158e-13      -3.728262045758e-15 
  154       5.999663199648e-10       1.421825310151e-13      -6.137048812594e-12       0.000000000000e+00       3.073015933991e-12       5.824464198329e-13      -3.663866354320e-15 
  155       6.042251216888e-10       1.412912753441e-13      -6.128615011356e-12       0.000000000000e+00       3.016624292743e-12       5.741513130674e-13      -3.599478560452e-15 
  156       6.084533950038e-10       1.403481905569e-13      -6.116821149966e-12       0.000000000000e+00       2.961631873635e-12       5.660081544522e-13      -3.535108860928e-15 
  157       6.126496704267e-10       1.393550341827e-13      -6.101633402592e-12       0.000000000000e+00       2.907973858771e-12       5.580093804699e-13      -3.470765518237e-15 
  158       6.168124330165e-10       1.383136777659e-13      -6.083019685673e-12       0.000000000000e+00       2.855578013957e-12       5.501464895371e-13      -3.406454809005e-15 
  159       6.209401215747e-10       1.372261086163e-13      -6.060949697883e-12       0.000000000000e+00       2.804364543240e-12       5.424100231891e-13      -3.342180972410e-15 
  160       6.250311278456e-10       1.360944315598e-13      -6.035394960107e-12       0.000000000000e+00       2.754245943443e-12       5.347895472647e-13      -3.277946158596e-15 
  161       6.290839072341e-10       1.349208225589e-13      -6.006328727554e-12       0.000000000000e+00       2.705144946463e-12       5.272761001887e-13      -3.213757287116e-15 
  162       6.330973236403e-10       1.337073812905e-13      -5.973725633441e-12       0.000000000000e+00       2.657050434651e-12       5.198698206283e-13      -3.149647412124e-15 
